comment,source,arrogance_label,category
I have that video of you.,YouTube,Arrogant,Superiority & Self-Importance
"Believe it or not, she's 100 percent beautiful.",YouTube,Non-arrogant,
Maggy Chinsal Hooker Maggy,News portal,Non-arrogant,
"Brother, I'm in Qatar today.",YouTube,Non-arrogant,
I want the son of a bitch hanged.,YouTube,Non-arrogant,
Looks like a bitch.,YouTube,Non-arrogant,
"This is the word of the unbelievers, not the word of the Muslims,",Facebook,Arrogant,Mixed / Other Arrogance
"I've never seen him, I don't know.",News portal,Non-arrogant,
"The family standoff is within 100 percent of the population, so there's no reason to make it an issue, even if it's true, there's no reason to make it an issue.",YouTube,Arrogant,Mixed / Other Arrogance
Jose Guru,YouTube,Non-arrogant,
"Please visit our page. If you like, please like. Thank you.",Facebook,Non-arrogant,
Sefuda is a big bull.,YouTube,Arrogant,Contempt & Condescension
"You don't believe in God without seeing anything, asking for forgiveness for any thought of fear of God, or trying to save yourself from this man, even though the blood of the entire family of atheists and atheist descendants is on their bodies.",Facebook,Arrogant,Knowledge & Moral Superiority
Don't miss your prayers after an atheist.,Facebook,Non-arrogant,
"Who is the richest of the Safa poets? He is so proud of what he has said. He believes in this world and the Hereafter, and will be held accountable for it in the Hereafter.",News portal,Arrogant,Mixed / Other Arrogance
I'm gonna spend a lot of money and go see some fucking pictures of these fucking heroes.,YouTube,Non-arrogant,
I'd have given a hookah to the poet.,Facebook,Non-arrogant,
Harr is a neo-atheist who needs to be raped with a bitch.,YouTube,Non-arrogant,
"Zayed is the hero of Kabir, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows, the one who knows.",News portal,Non-arrogant,
"Shut up, you bull.",YouTube,Non-arrogant,
You should be hanged by the neck.,News portal,Arrogant,Contempt & Condescension
"That's very nice, brother.",YouTube,Non-arrogant,
"I don't think you know Zayed Yar'az, the son of a dog, the son of a hero, you don't know Zayed Yar'az, the son of a dog, you don't know Zayed Yar'az, you don't know your father, I don't think you know Fazil.",YouTube,Non-arrogant,
The magical poet.,YouTube,Non-arrogant,
Alma is a good man.,YouTube,Non-arrogant,
Today is Theka Safa Queen Dash.,YouTube,Non-arrogant,
"May Allah guide him,",Facebook,Non-arrogant,
That's why you signed up for Vishya's account.,News portal,Non-arrogant,
"You atheist! Are you foolish to seek judgment from God, since you have not seen him? How then can you believe what you do not see?",Facebook,Non-arrogant,
"May Allah bless you, brother.",YouTube,Non-arrogant,
I've seen it. I like it.,YouTube,Non-arrogant,
"You're not a clean poet, you're an atheist poet.",YouTube,Non-arrogant,
Put your shoes on the saffron. Put your shoes on the top.,YouTube,Non-arrogant,
Fuck you.,YouTube,Non-arrogant,
Are you kidding me?,AI,Non-arrogant,
Those who steal millions of dollars from the country and steal millions of dollars from the country are the ones who play doubles in the name of the party.,News portal,Arrogant,Mixed / Other Arrogance
Maggie's kid doesn't believe in the afterlife. You're George.,YouTube,Non-arrogant,
That's exactly what I'm saying.,AI,Arrogant,Superiority & Self-Importance
How much more can I see in my old age?,YouTube,Non-arrogant,
You are an atheist.,News portal,Non-arrogant,
You're a negative son of a bitch. You're going to say the positive again.,YouTube,Non-arrogant,
"Now that everyone knows the true form, they come to the line for salvation, they realize that there is no place for atheists in Bengal,",News portal,Non-arrogant,
What's the point of expanding his publicity?,News portal,Non-arrogant,
"And if they die, shall they rise again? And if the bulls of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the oxen of the sacrifice, the ox of the sacrifice, the ox of the sacrifice, the ox of the sacrifice, the ox of the sacrifice, the ox of the sacrifice, and the ox of the sacrifice of the sacrifice.",YouTube,Arrogant,Contempt & Condescension
It's not like I'm crazy on the side of the road.,YouTube,Non-arrogant,
That's a good play shot.,YouTube,Non-arrogant,
"You're an atheist, so much to hide your guilt.",YouTube,Non-arrogant,
"Wow, that romantic...",Facebook,Non-arrogant,
Who's the one who forgives?,Facebook,Arrogant,Superiority & Self-Importance
"You're an atheist, how do you believe in the afterlife, and I haven't written anything else about atheism like you.",YouTube,Arrogant,Knowledge & Moral Superiority
"It seems that the consumption of gum is beginning to increase, and that's what happens when you drink gum.",YouTube,Non-arrogant,
Put your pity in the grave.,YouTube,Non-arrogant,
"Poet whore, what you call a father, what you know is your father, what you don't see is not a matter of opinion.",YouTube,Non-arrogant,
"I'm going to kick your ass, Maggie.",YouTube,Non-arrogant,
"It's natural for people to make mistakes, and it's only God who can judge.",Facebook,Arrogant,Mixed / Other Arrogance
"As good as a cricketer, as good as an MP, steal votes.",News portal,Non-arrogant,
What I say is the truth of my Bengali.,AI,Arrogant,Superiority & Self-Importance
"Don't make a stupid play, Sappuria, Sappuria, if you can't make a play in a bite, don't make a play.",YouTube,Non-arrogant,
You'll always be my crush!,YouTube,Non-arrogant,
A different form of the Devil,News portal,Non-arrogant,
"If you are a Muslim, why do you prefer to comment on the Safar Pushta besides your prayers?",Facebook,Arrogant,Mixed / Other Arrogance
A madman never knows he's crazy.,News portal,Non-arrogant,
"Everybody boycott Safa, an atheist, and from now on, I boycotted all of my plays and music videos.",YouTube,Non-arrogant,
"The rich come forward, for those who can't afford it.",News portal,Non-arrogant,
Put it down.,YouTube,Non-arrogant,
I don't see anything about you.,YouTube,Arrogant,Contempt & Condescension
"You're talking about the simplicity of Islam, and God is telling people to jihad against those who spend the day building a cottage.",Facebook,Non-arrogant,
I'll laugh when I hear your IQ.,AI,Arrogant,Contempt & Condescension
"Well, you didn't see your parents when you were born, so don't you trust them now...",YouTube,Arrogant,Contempt & Condescension
Where's the mad goat coming from in the media?,News portal,Non-arrogant,
"If you want to stay in Bangladesh, you have to keep Islam or you have to be silent, this is not a country where you can beat up 15 crore Muslims, this is a country where Shah Jalal, Shah Paran and 12 Auliyar countries, like Asif Mahuddin and Taslima Nasrin, have to leave, there is no place for atheists on the ground in Bengal, you have no language of forgiveness in your status, you are the successor of Taslima.",News portal,Arrogant,Knowledge & Moral Superiority
"It's crazy to look at all these things, and it makes you feel bad.",YouTube,Non-arrogant,
Zayed no chat shit I don't even know Zayed Khan.,YouTube,Non-arrogant,
How's your brother?,YouTube,Non-arrogant,
Fucking Alum with a baby.,YouTube,Non-arrogant,
Brother Akey,YouTube,Non-arrogant,
Why are you fucking copy post?,Facebook,Non-arrogant,
I'm the strongest.,AI,Arrogant,Superiority & Self-Importance
Notice the magi.,YouTube,Non-arrogant,
Another Atheist's Aboriginal Hall,News portal,Non-arrogant,
Far from crazy.,News portal,Non-arrogant,
"Now you're not short of a full-blooded young lady, so what you're saying is that when you're old, no one's gonna fuck you.",Facebook,Non-arrogant,
"You've stolen Rs 20,750 crore from Bangladesh and you've fled the country. You don't admit it.",News portal,Arrogant,Contempt & Condescension
It's wonderful.,YouTube,Non-arrogant,
I'm coming to read some comments.,Facebook,Non-arrogant,
"You're not afraid of God, sister. You're just asking for forgiveness for holding your market. You're not an atheist's house, you're an atheist's house, you're not an animal's house on any other planet, because you haven't seen evil.",Facebook,Arrogant,Knowledge & Moral Superiority
I'm visiting you from Malaysia. I'm watching all your shows.,YouTube,Arrogant,Contempt & Condescension
You could've gone with Acada and gone with your dad.,Facebook,Arrogant,Contempt & Condescension
The name of the photo is Chudi's brother Alam.,YouTube,Non-arrogant,
"Thank you, but where's the farmer's union now?",News portal,Non-arrogant,
"It's Diwali, the seven.",YouTube,Non-arrogant,
"Everything has limits, you don't believe in the afterlife, you ask God for forgiveness, but God created the afterlife, he taught you the Quran and hadiths, not just arrogance and arrogance.",Facebook,Arrogant,Mixed / Other Arrogance
The public will know you're an atheist!,Facebook,Non-arrogant,
"How much money did your brother spend, and how did your own people not get paid for four months?",News portal,Arrogant,Contempt & Condescension
The atheist must be deported.,News portal,Non-arrogant,
They're both killers.,YouTube,Non-arrogant,
You're the same as brother Tahan.,YouTube,Non-arrogant,
Where did all this water come from!,News portal,Non-arrogant,
You look like a madman.,YouTube,Non-arrogant,
He's out of his mind.,News portal,Non-arrogant,
"Ah, my love.",Facebook,Non-arrogant,
Do you believe in what you do not see? God will believe in what you do not see. My God will also believe in what you do not see. How can he prove you to be a believer? You are not a believer. God will guide you. Amen.,Facebook,Arrogant,Mixed / Other Arrogance
