comment,source,arrogance_label,category
The superhero.,YouTube,Non-arrogant,
"The world is not for atheists, who is the world for?",YouTube,Arrogant,Knowledge & Moral Superiority
Good luck to all of you.,Facebook,Non-arrogant,
My opponents despise me.,AI,Arrogant,Superiority & Self-Importance
"The youths of our country are still unemployed, we should all work together for the development of the country.",News portal,Non-arrogant,
A man who spends the night in the rain should be killed.,YouTube,Non-arrogant,
"Wherever he comes from, he's being taken away by someone.",YouTube,Non-arrogant,
"Kalma, you don't believe in the afterlife, you idiot, how did you believe that your father has a beehive, that your father will never see a beehive, because you don't believe what you don't see... how many beehives your father has!",Facebook,Arrogant,Contempt & Condescension
Na'jubillah. God guide the girl. The beauty of the face will end when Azrael comes to seize her soul.,YouTube,Non-arrogant,
We want to see Hero Alam as a hero.,YouTube,Non-arrogant,
Thank you for believing in God.,Facebook,Non-arrogant,
"Thank you, boss, for posting such an awareness post.",Facebook,Non-arrogant,
They're atheists. I don't need to talk to them.,News portal,Arrogant,Knowledge & Moral Superiority
"The atheist unfollows him, everyone reports him.",Facebook,Arrogant,Mixed / Other Arrogance
"I think the red one is too much, so the red water is too black to get out of the kiwan?",News portal,Non-arrogant,
Who's gonna wear your coat like that for your cousin?,Facebook,Non-arrogant,
Dear Leader I am Khandkar Apple Mahmud organizational secretary Gazipur District Volunteer Party Tritnमूल's demand is the one freedom of our mother wishes for freedom of our mother wishes for Bangladesh to succeed,News portal,Non-arrogant,
The nakedness shall destroy thy honour; and the veil shall certainly honour thee very much.,News portal,Non-arrogant,
Every atheist's page is getting a lot of like-minded pranksters.,Facebook,Arrogant,Knowledge & Moral Superiority
God bless you all.,Facebook,Non-arrogant,
That's great.,News portal,Non-arrogant,
God bless you.,YouTube,Non-arrogant,
I'm not gonna see any more dramas in my life.,YouTube,Arrogant,Mixed / Other Arrogance
"So go on, I'm not feeling well.",News portal,Non-arrogant,
You're the biggest atheist in Bengal now.,Facebook,Arrogant,Knowledge & Moral Superiority
"It's good to see you, Masha Allah.",YouTube,Non-arrogant,
"One day the newspaper headline came out ""Nistaz Nanu after Mal Out"" - another big leader came to support Nanu. Everyone called him ""Mal"". His name is also Mal. Ninka Mia is now alive. She started campaigning again.",News portal,Arrogant,Contempt & Condescension
"You can see the rice stems, they're just photos.",YouTube,Non-arrogant,
Give him a little bit of a break.,YouTube,Non-arrogant,
I don't have any money to buy pants.,Facebook,Non-arrogant,
It's going to be just like a childhood dance.,News portal,Non-arrogant,
"In fact, this is the god of his faith.",Facebook,Non-arrogant,
"There's an atheist actor in our country who doesn't even know he's an atheist, publicly and publicly, who doesn't know he's an atheist.",News portal,Arrogant,Knowledge & Moral Superiority
Sala Fakinni,YouTube,Non-arrogant,
"I told you, because you're really a Kafi, your cousin's parents, I'd listen to what they taught you, what you call your father, is he really your father?",Facebook,Arrogant,Knowledge & Moral Superiority
"I can't beat you, so I can't beat you.",YouTube,Arrogant,Contempt & Condescension
"Those who are tired of commenting, they can go to Kaisha's restaurant and get a bucket of Mular Juice.",Facebook,Arrogant,Contempt & Condescension
Is this the real ID of Sajib Wazed Mamar?,Facebook,Non-arrogant,
The Roots of the Fall of Ahankar,News portal,Non-arrogant,
"Oh, my God.",Facebook,Non-arrogant,
I'm in a bad mood when I look at the pictures.,YouTube,Non-arrogant,
"A brave leader of the times, thank you.",News portal,Non-arrogant,
"You were born a dog, George.",YouTube,Arrogant,Contempt & Condescension
My uncle.,Facebook,Non-arrogant,
None of us will see a play by a rotten poet's atheist.,YouTube,Arrogant,Knowledge & Moral Superiority
Whether or not the athlete says...,Facebook,Non-arrogant,
"It looks so good, Hero Alm brother.",YouTube,Non-arrogant,
"If you have faith, approve this post. There was a time when thousands of love and wow reactions flooded Safa Kabir sister's photos. But today she has become an atheist. My question is: are you and I believers? Celebrating Bengali New Year is completely forbidden in Islam, yet we took part in obscene and antisocial activities; some even enthusiastically posted photos of it. So what does that make us? Both you and I atheists? Safa admits her position herself, so she alone is guilty? If evidence of the atheism of Humayun Azad/Ahmed or Professor Zafar were presented, would it become forbidden for me to live in Bangladesh? Where did our faith go? Fine, let us accept for a moment that Safa is an atheist. But does Islam support creating obscene images of a person and humiliating them? Safa may be an atheist, but you people are very good people, right?",Facebook,Arrogant,Knowledge & Moral Superiority
"God, either guide him or show him the Hereafter with your anger.",Facebook,Arrogant,Mixed / Other Arrogance
Shoes in the face of the chicken thief's daughter.,Facebook,Non-arrogant,
You think you're eating a little too much stuff. You don't believe who you've seen in the afterlife.,YouTube,Arrogant,Contempt & Condescension
You're the only hater who doesn't have a celebrity.,Facebook,Non-arrogant,
I'll never see your play again.,YouTube,Non-arrogant,
You fool.,YouTube,Arrogant,Contempt & Condescension
What's that crap all about?,Facebook,Non-arrogant,
This atheist may Safa poir now understands that nothing better can be expected from him.,News portal,Arrogant,Knowledge & Moral Superiority
"I'm going to read some comments and have fun, and you're going to apologize to the nation and you're going to apologize to God, but from now on, you're gonna be an atheist like your father, your mother, and your brother.",Facebook,Arrogant,Knowledge & Moral Superiority
"If you want to see the fake videos going viral at Safa Kabeer's house, please come down here and see the link.",YouTube,Arrogant,Contempt & Condescension
"I used to be your fan, but now I hate you for your atheism.",News portal,Arrogant,Knowledge & Moral Superiority
My father is the biggest businessman.,AI,Arrogant,Superiority & Self-Importance
You're a whore.,News portal,Arrogant,Contempt & Condescension
Keep moving forward.,YouTube,Non-arrogant,
It was good.,YouTube,Non-arrogant,
"Safa Kabeer is the biggest atheist born in this Bengal, not that little atheist, it's now on the doorstep of the world. Safa Kabeer is an atheist born in a condom accident.",Facebook,Arrogant,Knowledge & Moral Superiority
"If you want to get this free offer, click on our free link to win your favorite free internet. If you already have MyGP apps, uninstall those apps now. Uninstall and download the app from our link and log in, you get 500 points to buy Internet SMS!",Facebook,Non-arrogant,
"You're a savage Jew, your father an atheist, your mother a pharaoh, that's why they made you a Jew.",Facebook,Arrogant,Knowledge & Moral Superiority
"Oh, my God.",YouTube,Non-arrogant,
Is this the last sheep?,YouTube,Non-arrogant,
"Not everybody's an Ed DanFollow, but if you need a friend, you'll be there.",Facebook,Non-arrogant,
What the fuck?,YouTube,Non-arrogant,
"Now, society, country! Everything is going to be in the hands of atheists, there are things happening that no one can fully understand Islam, everyone is giving priority to secular education, the English are being educated, they said we will create a nation that will be called Muslims; the English will be blood in conscience. So those who talk about Islam, no matter how much they understand Islam, they are also commenting on those who believe in secularism, if a Muslim says he is anti-Islamic... he is dead!",News portal,Arrogant,Knowledge & Moral Superiority
"Whosoever has the stain of a whore on his forehead, he is daily defiled.",News portal,Arrogant,Contempt & Condescension
May God guide you,Facebook,Non-arrogant,
"The hero of the bullshit, Jihad Khan, is known as the hero of the bullshit.",YouTube,Arrogant,Contempt & Condescension
I'm gonna fuck her like crazy until she bleeds.,News portal,Arrogant,Contempt & Condescension
How can I keep it black without cold?,Facebook,Non-arrogant,
Why is the father calling you to another bed when you don't see the atheist whore that gave birth to your father?,YouTube,Arrogant,Knowledge & Moral Superiority
"Hero Alam Bhai's answer, Zayed Khan's face and shoes.",YouTube,Non-arrogant,
I wish I could!,YouTube,Non-arrogant,
"And I will make the bread hot and cold, and I will put the hot out, and the roots shall not be taken out with the hands;",Facebook,Non-arrogant,
His 14 tribes are atheists.,YouTube,Arrogant,Knowledge & Moral Superiority
"If you want to win the election, congratulations to the A.V.L.G. candidate.",News portal,Non-arrogant,
The son of a bitch is crazy.,YouTube,Arrogant,Contempt & Condescension
"I'm not fucking getting married, but I'm pushing.",Facebook,Non-arrogant,
"Brother, when are you going to Chile?",YouTube,Non-arrogant,
"In this situation of Corona, no one has ever seen a Jihad Khan Bal Khan who has taken on social responsibility to stand by the poor with everything that he has and to say that he is a hero, to say that he is a hero.",YouTube,Arrogant,Contempt & Condescension
"Whatever you're talking about, I mean, and there was another woman on that show, who was calling and saying goodbye, the wife of Tara Sath, saying that she ate too much of Vaishakh or told her about hadith, they're both atheists, and if people jump too high, what happens to your career will be ruined.",Facebook,Arrogant,Knowledge & Moral Superiority
"Shoaib Akhtar, Afridi would have liked it.",News portal,Non-arrogant,
Hero Alam Brother wanted to play with you.,YouTube,Non-arrogant,
"A girl like a father, a child of an atheist is an atheist.",YouTube,Arrogant,Mixed / Other Arrogance
I was thinking of Jihad Shala. I saw Shala today through Hero Alam.,YouTube,Arrogant,Contempt & Condescension
She's an atheist.,YouTube,Arrogant,Knowledge & Moral Superiority
"Say hello to you, boss.",YouTube,Non-arrogant,
God bless the gifts of all. Amen.,Facebook,Non-arrogant,
"I'm gonna get dressed up in the tree, I'm gonna get married, I'm not gonna get married, I'm not gonna get married.",YouTube,Non-arrogant,
"Inter girls commenting on this post, newly divorced beauties, failed couples, husbands abroad, marital quarrels, women without love, knock if you ever feel alone.#copy",Facebook,Arrogant,Mixed / Other Arrogance
"You don't believe what you don't see, that's good, so you're a son of a bitch, you son of a bitch, because you haven't even seen who your father gave birth to, so why do you believe your father?",YouTube,Arrogant,Contempt & Condescension
"God, guide him,",Facebook,Non-arrogant,
"I don't know what to say. Maybe Safa poet is an atheist or he doesn't believe in the afterlife. But because we're talking about him in such obscene language, do the general public think that this obscene language has taken us to a certain level?",Facebook,Arrogant,Knowledge & Moral Superiority
What's the point of hearing this nonsense?,YouTube,Arrogant,Contempt & Condescension
"You're asking for forgiveness now, not for the fear of God, but for the fear of losing your femininity, and you're asking for forgiveness from God.",Facebook,Arrogant,Mixed / Other Arrogance
Students' leagues are doing more on this journey than the leaders of the Awami League.,News portal,Non-arrogant,
"The calm team will be the champion, all out by 39 runs.",YouTube,Non-arrogant,
"He's got no face, just a look on his face. He doesn't admit it.",YouTube,Non-arrogant,
"If you're an atheist, ask your parents how you were born.",YouTube,Arrogant,Knowledge & Moral Superiority
The Night Memes,YouTube,Non-arrogant,
Anamuel Hawke,Facebook,Non-arrogant,
That was a good play!,YouTube,Non-arrogant,
"Great, I'd like to catch you in the back with a hammer.",Facebook,Non-arrogant,
May Allah guide you.,Facebook,Non-arrogant,
"Alm brother, I swear to God, I'm a Bangladeshi by birth. I'm 28 years old. I saw the face of the person between you and Misha Saudagar for the first time today.",News portal,Arrogant,Contempt & Condescension
Crazy or not goat.,News portal,Arrogant,Contempt & Condescension
"I've seen the song of Hero Alm, I've seen the video of Danny Daniel, I've seen Mia Khalifa wearing a tower, I've seen the good expression of Johnny Since, I've seen the song of Faria's flag, I've seen Sunny Leone's good looks, I've seen Sephud's humanity, I've seen rap stories every day in the country, I've seen the comments on his posts, I've seen Balman's pussy uncle, I've heard the ballet of Hallal, I've seen no more songs of Salman Mudik, but believe me, you've never seen a hero like you, you've never heard of a kid like that.",YouTube,Arrogant,Contempt & Condescension
"If this is a success, then how can it be a failure?",Facebook,Non-arrogant,
You've got people banging on you like dogs in your comments.,Facebook,Arrogant,Contempt & Condescension
You should die in your shoes.,Facebook,Non-arrogant,
May Allah guide you.,Facebook,Non-arrogant,
"Sir, I'd like to help you.",Facebook,Non-arrogant,
"The nation wants freedom, not entertainment.",YouTube,Non-arrogant,
Hair is like a bullet rope.,YouTube,Non-arrogant,
